danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artists
0.705,0.721,1,-5.545,0,0.514,0.333,0,0.101,0.574,75.132,audio_features,2H8ETIUEoN9YMf56X66bxd,spotify:track:2H8ETIUEoN9YMf56X66bxd,https://api.spotify.com/v1/tracks/2H8ETIUEoN9YMf56X66bxd,https://api.spotify.com/v1/audio-analysis/2H8ETIUEoN9YMf56X66bxd,160900,4,Onda diferente (feat. Papatinho),Anitta;Ludmilla;Snoop Dogg;Papatinho
0.804,0.631,6,-8.283,1,0.394,0.579,2.53e-05,0.103,0.904,199.938,audio_features,2HAB4T8FrO01NjffeB2mUh,spotify:track:2HAB4T8FrO01NjffeB2mUh,https://api.spotify.com/v1/tracks/2HAB4T8FrO01NjffeB2mUh,https://api.spotify.com/v1/audio-analysis/2HAB4T8FrO01NjffeB2mUh,185906,4,Doe ‘t Voor Kleine,Lil Kleine
0.324,0.197,8,-10.191,1,0.0337,0.801,0,0.115,0.338,178.893,audio_features,2HD7DoEe9FdtvGdAdQIv5W,spotify:track:2HD7DoEe9FdtvGdAdQIv5W,https://api.spotify.com/v1/tracks/2HD7DoEe9FdtvGdAdQIv5W,https://api.spotify.com/v1/audio-analysis/2HD7DoEe9FdtvGdAdQIv5W,227887,3,Oh Holy Night,Nina Nesbitt
0.711,0.622,10,-8.707,0,0.36,0.15,0,0.0645,0.708,76.47,audio_features,2HL2FbqOuX0nmcPPvp9I2z,spotify:track:2HL2FbqOuX0nmcPPvp9I2z,https://api.spotify.com/v1/tracks/2HL2FbqOuX0nmcPPvp9I2z,https://api.spotify.com/v1/audio-analysis/2HL2FbqOuX0nmcPPvp9I2z,196278,4,2M Distanz,Kianush
0.683,0.738,8,-6.235,1,0.0925,0.0555,0,0.101,0.529,95.002,audio_features,2HMJpY1ZovzzuakKnDydyk,spotify:track:2HMJpY1ZovzzuakKnDydyk,https://api.spotify.com/v1/tracks/2HMJpY1ZovzzuakKnDydyk,https://api.spotify.com/v1/audio-analysis/2HMJpY1ZovzzuakKnDydyk,165134,4,Leben vor dem Tod,Sido;Monchi
0.675,0.518,6,-8.849,0,0.0496,0.206,1.83e-05,0.0986,0.521,141.941,audio_features,2HRoorQkhGZn6GSjEjubu5,spotify:track:2HRoorQkhGZn6GSjEjubu5,https://api.spotify.com/v1/tracks/2HRoorQkhGZn6GSjEjubu5,https://api.spotify.com/v1/audio-analysis/2HRoorQkhGZn6GSjEjubu5,191533,4,CHROME HEARTS,reezy
0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,audio_features,2HbKqm4o0w5wEeEFXm2sD4,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/tracks/2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/audio-analysis/2HbKqm4o0w5wEeEFXm2sD4,386907,4,Money Trees,Kendrick Lamar;Jay Rock
0.897,0.536,1,-5.612,0,0.308,0.398,0,0.338,0.71,92.984,audio_features,2He7ZIvNyBo188a6hvS0zT,spotify:track:2He7ZIvNyBo188a6hvS0zT,https://api.spotify.com/v1/tracks/2He7ZIvNyBo188a6hvS0zT,https://api.spotify.com/v1/audio-analysis/2He7ZIvNyBo188a6hvS0zT,176129,4,Ben,Tessa
0.732,0.428,9,-9.654,1,0.119,0.904,0,0.137,0.639,127.413,audio_features,2HgBmx6tfhRO417ahshpeQ,spotify:track:2HgBmx6tfhRO417ahshpeQ,https://api.spotify.com/v1/tracks/2HgBmx6tfhRO417ahshpeQ,https://api.spotify.com/v1/audio-analysis/2HgBmx6tfhRO417ahshpeQ,212864,4,Sogni appesi,Ultimo
0.735,0.741,8,-3.812,1,0.0582,0.0683,0,0.116,0.597,92.995,audio_features,2HgkTlPHdYGHdVjQ6eZMCK,spotify:track:2HgkTlPHdYGHdVjQ6eZMCK,https://api.spotify.com/v1/tracks/2HgkTlPHdYGHdVjQ6eZMCK,https://api.spotify.com/v1/audio-analysis/2HgkTlPHdYGHdVjQ6eZMCK,219893,4,Locura - Remix,Cali Y El Dandee;Sebastian Yatra;Dalex;Justin Quiles
0.756,0.877,11,-4.168,0,0.0916,0.187,0.000207,0.0673,0.752,137.058,audio_features,2HhmZirVUVPo4wWCgUU70P,spotify:track:2HhmZirVUVPo4wWCgUU70P,https://api.spotify.com/v1/tracks/2HhmZirVUVPo4wWCgUU70P,https://api.spotify.com/v1/audio-analysis/2HhmZirVUVPo4wWCgUU70P,230863,4,Fake Capo (Remix),Karetta el Gucci;Omar Montes;Rvfv;Chimbala
0.541,0.468,7,-6.688,0,0.19,0.182,6.56e-05,0.0855,0.75,203.796,audio_features,2HjAdrwyWq6QfwmLZaBgKN,spotify:track:2HjAdrwyWq6QfwmLZaBgKN,https://api.spotify.com/v1/tracks/2HjAdrwyWq6QfwmLZaBgKN,https://api.spotify.com/v1/audio-analysis/2HjAdrwyWq6QfwmLZaBgKN,222407,4,Anna,Nora Istrefi;Gjiko
0.817,0.914,9,-6.264,1,0.201,0.336,0,0.0499,0.128,94.006,audio_features,2HmQf3PZWehdjdm5IAAxEt,spotify:track:2HmQf3PZWehdjdm5IAAxEt,https://api.spotify.com/v1/tracks/2HmQf3PZWehdjdm5IAAxEt,https://api.spotify.com/v1/audio-analysis/2HmQf3PZWehdjdm5IAAxEt,165542,4,STO BENE,PSICOLOGI
0.668,0.351,9,-7.782,0,0.114,0.152,0,0.113,0.522,200.017,audio_features,2HpbDdD3JLpAPMJFYCeC6o,spotify:track:2HpbDdD3JLpAPMJFYCeC6o,https://api.spotify.com/v1/tracks/2HpbDdD3JLpAPMJFYCeC6o,https://api.spotify.com/v1/audio-analysis/2HpbDdD3JLpAPMJFYCeC6o,244200,4,High (Remix),Maria Becerra;TINI;Lola Indigo
0.763,0.516,10,-7.082,0,0.0557,0.00398,0,0.142,0.483,131.985,audio_features,2HpgP7x3QbcX2RVXlELTxG,spotify:track:2HpgP7x3QbcX2RVXlELTxG,https://api.spotify.com/v1/tracks/2HpgP7x3QbcX2RVXlELTxG,https://api.spotify.com/v1/audio-analysis/2HpgP7x3QbcX2RVXlELTxG,196364,4,Bénéfice max,Djadja & Dinaz
0.741,0.836,11,-2.884,0,0.284,0.65,0,0.076,0.755,78.011,audio_features,2Ht4iVzu1cJ4nNELrUKTai,spotify:track:2Ht4iVzu1cJ4nNELrUKTai,https://api.spotify.com/v1/tracks/2Ht4iVzu1cJ4nNELrUKTai,https://api.spotify.com/v1/audio-analysis/2Ht4iVzu1cJ4nNELrUKTai,221538,4,"Charles (feat. MC Gey, Idea, Martin Matys & Rest)",Paulie Garand;DJ Wich;Idea;MC Gey;Martin Matys;Rest
0.746,0.616,1,-8.661,1,0.337,0.0309,1.36e-06,0.0898,0.426,179.965,audio_features,2I0Yij1zcd4cfX2DWzMdyY,spotify:track:2I0Yij1zcd4cfX2DWzMdyY,https://api.spotify.com/v1/tracks/2I0Yij1zcd4cfX2DWzMdyY,https://api.spotify.com/v1/audio-analysis/2I0Yij1zcd4cfX2DWzMdyY,185427,4,6 UHR,Skoob102;Chapo102;102 Boyz
0.622,0.687,7,-7.535,1,0.0447,0.311,0,0.985,0.74,133.702,audio_features,2I1bHdlKar6igsep1R6H46,spotify:track:2I1bHdlKar6igsep1R6H46,https://api.spotify.com/v1/tracks/2I1bHdlKar6igsep1R6H46,https://api.spotify.com/v1/audio-analysis/2I1bHdlKar6igsep1R6H46,169529,4,Alô Bebê - Ao Vivo,Henrique & Juliano
0.59,0.539,6,-8.251,0,0.0934,0.168,0,0.138,0.966,116.145,audio_features,2I3qA0KslRCxFTfZnPyDhf,spotify:track:2I3qA0KslRCxFTfZnPyDhf,https://api.spotify.com/v1/tracks/2I3qA0KslRCxFTfZnPyDhf,https://api.spotify.com/v1/audio-analysis/2I3qA0KslRCxFTfZnPyDhf,240008,3,Barrio Prendido,The La Planta;Nestor En Bloque;Marka Akme;MOMO
0.574,0.694,10,-5.307,0,0.135,0.379,0,0.337,0.733,141.667,audio_features,2I58YnM7LgGkfHMXydSexz,spotify:track:2I58YnM7LgGkfHMXydSexz,https://api.spotify.com/v1/tracks/2I58YnM7LgGkfHMXydSexz,https://api.spotify.com/v1/audio-analysis/2I58YnM7LgGkfHMXydSexz,176277,4,"Aria (feat. Fabri Fibra) - prod. Kanesh, Yves The Male",Dani Faiv;Fabri Fibra
0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,audio_features,2IA8cFA46DkjgbsRG7kKbp,spotify:track:2IA8cFA46DkjgbsRG7kKbp,https://api.spotify.com/v1/tracks/2IA8cFA46DkjgbsRG7kKbp,https://api.spotify.com/v1/audio-analysis/2IA8cFA46DkjgbsRG7kKbp,235973,4,Baby,Amenazzy;Nicky Jam;Farruko
0.813,0.743,4,-6.686,0,0.041,0.0548,1.39e-06,0.129,0.228,132.958,audio_features,2IAkdkY7ZioBelxNp2ba3L,spotify:track:2IAkdkY7ZioBelxNp2ba3L,https://api.spotify.com/v1/tracks/2IAkdkY7ZioBelxNp2ba3L,https://api.spotify.com/v1/audio-analysis/2IAkdkY7ZioBelxNp2ba3L,204133,4,J'allume,Josman
0.648,0.641,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,audio_features,2ICse7t8MB60EFk6o9aUyw,spotify:track:2ICse7t8MB60EFk6o9aUyw,https://api.spotify.com/v1/tracks/2ICse7t8MB60EFk6o9aUyw,https://api.spotify.com/v1/audio-analysis/2ICse7t8MB60EFk6o9aUyw,180348,4,Who's Laughing Now,Ava Max
0.483,0.385,9,-9.82,0,0.0329,0.075,0,0.37,0.593,118.323,audio_features,2IFWrf2fDDqUMjwRMCnSDC,spotify:track:2IFWrf2fDDqUMjwRMCnSDC,https://api.spotify.com/v1/tracks/2IFWrf2fDDqUMjwRMCnSDC,https://api.spotify.com/v1/audio-analysis/2IFWrf2fDDqUMjwRMCnSDC,125280,3,La Violeta y La Parra,Ballet Folklórico Alma Chilena
0.664,0.561,6,-7.031,1,0.0495,0.00261,0,0.0764,0.713,150.093,audio_features,2IHLaN6wwYKQ3S24NsQqpA,spotify:track:2IHLaN6wwYKQ3S24NsQqpA,https://api.spotify.com/v1/tracks/2IHLaN6wwYKQ3S24NsQqpA,https://api.spotify.com/v1/audio-analysis/2IHLaN6wwYKQ3S24NsQqpA,203672,4,I Love Me,Demi Lovato
0.739,0.516,0,-7.154,1,0.0539,0.67,0,0.151,0.434,120.109,audio_features,2IKJtXeR5UsaUjZB46fTOK,spotify:track:2IKJtXeR5UsaUjZB46fTOK,https://api.spotify.com/v1/tracks/2IKJtXeR5UsaUjZB46fTOK,https://api.spotify.com/v1/audio-analysis/2IKJtXeR5UsaUjZB46fTOK,183874,4,six thirty,Ariana Grande
0.722,0.856,1,-6.392,0,0.0338,0.0305,0.0597,0.231,0.826,121.989,audio_features,2IL2OsHC29dlszciTnOw3m,spotify:track:2IL2OsHC29dlszciTnOw3m,https://api.spotify.com/v1/tracks/2IL2OsHC29dlszciTnOw3m,https://api.spotify.com/v1/audio-analysis/2IL2OsHC29dlszciTnOw3m,162295,4,Born To Love (feat. SHELLS),MEDUZA;SHELLS
0.813,0.577,7,-6.814,0,0.0811,0.098,1.39e-05,0.146,0.39,101.059,audio_features,2ILVmZozUjjaNrX0v3dC6D,spotify:track:2ILVmZozUjjaNrX0v3dC6D,https://api.spotify.com/v1/tracks/2ILVmZozUjjaNrX0v3dC6D,https://api.spotify.com/v1/audio-analysis/2ILVmZozUjjaNrX0v3dC6D,181008,4,Malaikah,Cruz Cafuné;Aissa
0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,audio_features,2IOFZdYYkFxEHVz1w34PoL,spotify:track:2IOFZdYYkFxEHVz1w34PoL,https://api.spotify.com/v1/tracks/2IOFZdYYkFxEHVz1w34PoL,https://api.spotify.com/v1/audio-analysis/2IOFZdYYkFxEHVz1w34PoL,259187,4,Cherry,Harry Styles
0.787,0.654,1,-6.12,1,0.372,0.0281,0,0.109,0.813,140.194,audio_features,2IQcBTKoPl1CCrTQ2XQmGZ,spotify:track:2IQcBTKoPl1CCrTQ2XQmGZ,https://api.spotify.com/v1/tracks/2IQcBTKoPl1CCrTQ2XQmGZ,https://api.spotify.com/v1/audio-analysis/2IQcBTKoPl1CCrTQ2XQmGZ,182571,4,Take 2,Shiva
0.796,0.523,2,-8.79,1,0.0854,0.195,8.18e-06,0.17,0.385,135.982,audio_features,2IQf80lfUElGcVC69QsrPs,spotify:track:2IQf80lfUElGcVC69QsrPs,https://api.spotify.com/v1/tracks/2IQf80lfUElGcVC69QsrPs,https://api.spotify.com/v1/audio-analysis/2IQf80lfUElGcVC69QsrPs,190588,4,Fra me e te (feat. Gemitaiz),Anna Tatangelo;Gemitaiz
0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4,Going Bad (feat. Drake),Meek Mill;Drake
0.798,0.704,8,-2.63,0,0.245,0.202,0.000188,0.127,0.819,168.053,audio_features,2ISzmtY9Exy1IwmJj3Hc7P,spotify:track:2ISzmtY9Exy1IwmJj3Hc7P,https://api.spotify.com/v1/tracks/2ISzmtY9Exy1IwmJj3Hc7P,https://api.spotify.com/v1/audio-analysis/2ISzmtY9Exy1IwmJj3Hc7P,176000,4,Mood,Rauw Alejandro;Sech
0.773,0.744,6,-5.108,0,0.244,0.0114,0,0.066,0.764,141.004,audio_features,2IT0T0EqPaUxasjl2o8J2G,spotify:track:2IT0T0EqPaUxasjl2o8J2G,https://api.spotify.com/v1/tracks/2IT0T0EqPaUxasjl2o8J2G,https://api.spotify.com/v1/audio-analysis/2IT0T0EqPaUxasjl2o8J2G,190680,4,Christopher Walking,Pop Smoke
0.82,0.739,1,-6.374,0,0.039,0.069,0.000121,0.0934,0.621,124.988,audio_features,2IX9rTOZFc4OgPph0LuubR,spotify:track:2IX9rTOZFc4OgPph0LuubR,https://api.spotify.com/v1/tracks/2IX9rTOZFc4OgPph0LuubR,https://api.spotify.com/v1/audio-analysis/2IX9rTOZFc4OgPph0LuubR,167041,4,Falling,Fets;Koosen;Strange Fruits Music
0.307,0.635,7,-8.957,1,0.0339,0.0154,0.00483,0.366,0.304,166.973,audio_features,2IZZqH4K02UIYg5EohpNHF,spotify:track:2IZZqH4K02UIYg5EohpNHF,https://api.spotify.com/v1/tracks/2IZZqH4K02UIYg5EohpNHF,https://api.spotify.com/v1/audio-analysis/2IZZqH4K02UIYg5EohpNHF,306427,4,Zombie,The Cranberries
0.893,0.671,10,-6.911,0,0.181,0.122,0,0.096,0.531,119.997,audio_features,2IbhDTa7bPlPPqPP6x2Hgz,spotify:track:2IbhDTa7bPlPPqPP6x2Hgz,https://api.spotify.com/v1/tracks/2IbhDTa7bPlPPqPP6x2Hgz,https://api.spotify.com/v1/audio-analysis/2IbhDTa7bPlPPqPP6x2Hgz,158712,4,Le passé,Eight O;Sleiman;Lacrim
0.655,0.792,9,-3.582,1,0.354,0.147,0,0.288,0.62,169.859,audio_features,2IgS1yFPwHOHGbpZTV7QD1,spotify:track:2IgS1yFPwHOHGbpZTV7QD1,https://api.spotify.com/v1/tracks/2IgS1yFPwHOHGbpZTV7QD1,https://api.spotify.com/v1/audio-analysis/2IgS1yFPwHOHGbpZTV7QD1,154427,4,Makarov Komplex II,Capital Bra
0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.729,140.037,audio_features,2IiI0XT2WcA3XkqogyKAMs,spotify:track:2IiI0XT2WcA3XkqogyKAMs,https://api.spotify.com/v1/tracks/2IiI0XT2WcA3XkqogyKAMs,https://api.spotify.com/v1/audio-analysis/2IiI0XT2WcA3XkqogyKAMs,184576,4,Chega,Gaia
0.357,0.299,3,-5.479,1,0.0295,0.827,0,0.106,0.233,105.531,audio_features,2Ikvn9nKp5QswEjRXttVNS,spotify:track:2Ikvn9nKp5QswEjRXttVNS,https://api.spotify.com/v1/tracks/2Ikvn9nKp5QswEjRXttVNS,https://api.spotify.com/v1/audio-analysis/2Ikvn9nKp5QswEjRXttVNS,174167,4,It's The Most Wonderful Time Of The Year,Reik
0.699,0.687,11,-7.213,0,0.0585,0.528,0,0.107,0.829,77.031,audio_features,2ImK05Zc3usBsn8XrRKgK9,spotify:track:2ImK05Zc3usBsn8XrRKgK9,https://api.spotify.com/v1/tracks/2ImK05Zc3usBsn8XrRKgK9,https://api.spotify.com/v1/audio-analysis/2ImK05Zc3usBsn8XrRKgK9,214175,4,Ferrari Blue (feat. Rkomi),CoCo;Rkomi
0.781,0.613,4,-5.582,0,0.0524,0.0399,0.00713,0.0976,0.613,80.53,audio_features,2Imn5iTu2xD3gXCqpBqubu,spotify:track:2Imn5iTu2xD3gXCqpBqubu,https://api.spotify.com/v1/tracks/2Imn5iTu2xD3gXCqpBqubu,https://api.spotify.com/v1/audio-analysis/2Imn5iTu2xD3gXCqpBqubu,132215,4,Tick Tock,Joji
0.728,0.739,7,-2.729,1,0.0272,0.539,0,0.276,0.722,106.017,audio_features,2InJDvDcA4RXEeA9njdibl,spotify:track:2InJDvDcA4RXEeA9njdibl,https://api.spotify.com/v1/tracks/2InJDvDcA4RXEeA9njdibl,https://api.spotify.com/v1/audio-analysis/2InJDvDcA4RXEeA9njdibl,195573,4,Louca de Saudade - Ao Vivo,Jorge & Mateus
0.594,0.597,0,-3.415,1,0.0389,0.746,0,0.143,0.804,109.848,audio_features,2InUVOBY515umeuwdQtsQ4,spotify:track:2InUVOBY515umeuwdQtsQ4,https://api.spotify.com/v1/tracks/2InUVOBY515umeuwdQtsQ4,https://api.spotify.com/v1/audio-analysis/2InUVOBY515umeuwdQtsQ4,155588,4,Esses Vícios,Zé Neto & Cristiano
0.723,0.793,9,-7.512,0,0.158,0.069,0,0.187,0.249,129.092,audio_features,2IncnmEt48bFq0RVuDM83p,spotify:track:2IncnmEt48bFq0RVuDM83p,https://api.spotify.com/v1/tracks/2IncnmEt48bFq0RVuDM83p,https://api.spotify.com/v1/audio-analysis/2IncnmEt48bFq0RVuDM83p,198130,4,My Life,Michou
0.704,0.662,2,-5.926,0,0.215,0.0725,0,0.105,0.712,94.063,audio_features,2InoAWQyWQf50JqTxq53rf,spotify:track:2InoAWQyWQf50JqTxq53rf,https://api.spotify.com/v1/tracks/2InoAWQyWQf50JqTxq53rf,https://api.spotify.com/v1/audio-analysis/2InoAWQyWQf50JqTxq53rf,170107,4,Triumph,J Hus
0.834,0.342,1,-11.357,0,0.362,0.259,2.43e-06,0.11,0.346,136.095,audio_features,2IoJA9UgSE65Hhnf3go4gp,spotify:track:2IoJA9UgSE65Hhnf3go4gp,https://api.spotify.com/v1/tracks/2IoJA9UgSE65Hhnf3go4gp,https://api.spotify.com/v1/audio-analysis/2IoJA9UgSE65Hhnf3go4gp,169853,4,Scellé part.2,Freeze corleone;ASHE 22
0.778,0.691,1,-4.936,1,0.259,0.00755,3.44e-06,0.104,0.195,140.183,audio_features,2IpgY875kETOlXmmIhp8hj,spotify:track:2IpgY875kETOlXmmIhp8hj,https://api.spotify.com/v1/tracks/2IpgY875kETOlXmmIhp8hj,https://api.spotify.com/v1/audio-analysis/2IpgY875kETOlXmmIhp8hj,178751,4,Don,D Double E;Skepta
0.679,0.584,0,-10.137,1,0.0535,0.269,0.0008,0.114,0.354,147.02,audio_features,2IqIJYSK98fBuciPPtVOyF,spotify:track:2IqIJYSK98fBuciPPtVOyF,https://api.spotify.com/v1/tracks/2IqIJYSK98fBuciPPtVOyF,https://api.spotify.com/v1/audio-analysis/2IqIJYSK98fBuciPPtVOyF,178253,4,Elle menait la danse,Squeezie
0.797,0.714,1,-8.054,1,0.0683,0.07,0.285,0.154,0.424,104.997,audio_features,2ItiM4zjvjHmQSXruCb9zA,spotify:track:2ItiM4zjvjHmQSXruCb9zA,https://api.spotify.com/v1/tracks/2ItiM4zjvjHmQSXruCb9zA,https://api.spotify.com/v1/audio-analysis/2ItiM4zjvjHmQSXruCb9zA,132627,4,Alarm Clock,Burna Boy
0.792,0.67,1,-7.058,0,0.122,0.445,0.252,0.105,0.502,107.984,audio_features,2IubwIJI9sD15UHqFQecgF,spotify:track:2IubwIJI9sD15UHqFQecgF,https://api.spotify.com/v1/tracks/2IubwIJI9sD15UHqFQecgF,https://api.spotify.com/v1/audio-analysis/2IubwIJI9sD15UHqFQecgF,226800,4,TOUCH ME,PARTYNEXTDOOR
0.764,0.523,2,-7.371,1,0.0406,0.777,0,0.352,0.962,118.671,audio_features,2Iv6YBslkxslMJQsxshZh5,spotify:track:2Iv6YBslkxslMJQsxshZh5,https://api.spotify.com/v1/tracks/2Iv6YBslkxslMJQsxshZh5,https://api.spotify.com/v1/audio-analysis/2Iv6YBslkxslMJQsxshZh5,199720,4,CANTARES DE NAVIDAD,Trio Vegabajeño
0.739,0.524,1,-10.05,1,0.289,0.172,0.000518,0.0665,0.383,73.89,audio_features,2J0AJV5DsKyDuX1qEgJngB,spotify:track:2J0AJV5DsKyDuX1qEgJngB,https://api.spotify.com/v1/tracks/2J0AJV5DsKyDuX1qEgJngB,https://api.spotify.com/v1/audio-analysis/2J0AJV5DsKyDuX1qEgJngB,178253,4,Rap catéchisme,Freeze corleone;Alpha Wann
0.803,0.649,10,-6.599,0,0.132,0.163,2.72e-05,0.152,0.584,125.038,audio_features,2J0adlQth373uw9y0yqWAz,spotify:track:2J0adlQth373uw9y0yqWAz,https://api.spotify.com/v1/tracks/2J0adlQth373uw9y0yqWAz,https://api.spotify.com/v1/audio-analysis/2J0adlQth373uw9y0yqWAz,119040,4,SKRR,KALIM;Ufo361
0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,2J2Z1SkXYghSajLibnQHOa,spotify:track:2J2Z1SkXYghSajLibnQHOa,https://api.spotify.com/v1/tracks/2J2Z1SkXYghSajLibnQHOa,https://api.spotify.com/v1/audio-analysis/2J2Z1SkXYghSajLibnQHOa,217747,4,Unstoppable,Sia
0.863,0.542,1,-8.079,0,0.236,0.0616,0.0217,0.0824,0.263,83.484,audio_features,2J3Pao5eBYtIaugDTVbG02,spotify:track:2J3Pao5eBYtIaugDTVbG02,https://api.spotify.com/v1/tracks/2J3Pao5eBYtIaugDTVbG02,https://api.spotify.com/v1/audio-analysis/2J3Pao5eBYtIaugDTVbG02,195817,4,Sie rennt (feat. Ufo361),Kontra K;Ufo361
0.856,0.523,6,-7.5,0,0.42,0.227,0,0.0895,0.378,89.912,audio_features,2J3jxgfp6GWoBsMPIa20oC,spotify:track:2J3jxgfp6GWoBsMPIa20oC,https://api.spotify.com/v1/tracks/2J3jxgfp6GWoBsMPIa20oC,https://api.spotify.com/v1/audio-analysis/2J3jxgfp6GWoBsMPIa20oC,194700,4,Gan-Ga,Bryant Myers
0.763,0.783,9,-4.406,1,0.137,0.206,0,0.0676,0.909,94.99,audio_features,2J3phqO09lgu24e82siYtt,spotify:track:2J3phqO09lgu24e82siYtt,https://api.spotify.com/v1/tracks/2J3phqO09lgu24e82siYtt,https://api.spotify.com/v1/audio-analysis/2J3phqO09lgu24e82siYtt,204293,4,Yo Tomo,Amar Azul
0.79,0.729,9,-3.843,1,0.334,0.0342,9.31e-05,0.0411,0.904,159.989,audio_features,2J4P46vCFm1rPkNkp9pZWX,spotify:track:2J4P46vCFm1rPkNkp9pZWX,https://api.spotify.com/v1/tracks/2J4P46vCFm1rPkNkp9pZWX,https://api.spotify.com/v1/audio-analysis/2J4P46vCFm1rPkNkp9pZWX,175813,4,Ice Cream (with Selena Gomez),BLACKPINK;Selena Gomez
0.82,0.565,6,-5.965,1,0.17,0.158,2.45e-05,0.0469,0.773,105.11,audio_features,2J9B63FawlTaPdg4eH5X03,spotify:track:2J9B63FawlTaPdg4eH5X03,https://api.spotify.com/v1/tracks/2J9B63FawlTaPdg4eH5X03,https://api.spotify.com/v1/audio-analysis/2J9B63FawlTaPdg4eH5X03,204000,4,Loco,Beéle
0.874,0.786,9,-5.723,1,0.186,0.114,0,0.108,0.688,108.944,audio_features,2J9TGb5CRT4omfAgnKmXn5,spotify:track:2J9TGb5CRT4omfAgnKmXn5,https://api.spotify.com/v1/tracks/2J9TGb5CRT4omfAgnKmXn5,https://api.spotify.com/v1/audio-analysis/2J9TGb5CRT4omfAgnKmXn5,172945,4,Ostia Lido,J-AX
0.724,0.633,3,-5.65,0,0.0458,0.124,0.00665,0.0885,0.633,116.963,audio_features,2JDztwmFqwSssz6lV2WYrt,spotify:track:2JDztwmFqwSssz6lV2WYrt,https://api.spotify.com/v1/tracks/2JDztwmFqwSssz6lV2WYrt,https://api.spotify.com/v1/audio-analysis/2JDztwmFqwSssz6lV2WYrt,200040,4,Servis,Squeezie;Gambi
0.752,0.583,9,-5.994,0,0.372,0.301,0,0.0871,0.496,92.599,audio_features,2JLzUAI83uqSaBACQ2wo84,spotify:track:2JLzUAI83uqSaBACQ2wo84,https://api.spotify.com/v1/tracks/2JLzUAI83uqSaBACQ2wo84,https://api.spotify.com/v1/audio-analysis/2JLzUAI83uqSaBACQ2wo84,218680,4,Big Conspiracy (feat. iceè tgm),J Hus;iceè tgm
0.703,0.76,5,-5.558,0,0.243,0.0883,5.4e-05,0.132,0.409,77.236,audio_features,2JRGOG903bxFPVgVIXS3MH,spotify:track:2JRGOG903bxFPVgVIXS3MH,https://api.spotify.com/v1/tracks/2JRGOG903bxFPVgVIXS3MH,https://api.spotify.com/v1/audio-analysis/2JRGOG903bxFPVgVIXS3MH,226800,4,Alles zu viel,Nimo;Ramo
0.582,0.937,10,-2.118,1,0.0858,0.449,0,0.684,0.939,168.096,audio_features,2JTir3y1VuJQmexiTCMcTP,spotify:track:2JTir3y1VuJQmexiTCMcTP,https://api.spotify.com/v1/tracks/2JTir3y1VuJQmexiTCMcTP,https://api.spotify.com/v1/audio-analysis/2JTir3y1VuJQmexiTCMcTP,166838,4,Recairei - Ao Vivo,Os Barões Da Pisadinha
0.558,0.56,5,-7.516,1,0.431,0.39,0,0.0978,0.73,79.376,audio_features,2JVCzwj4kdICJ60tDFqODX,spotify:track:2JVCzwj4kdICJ60tDFqODX,https://api.spotify.com/v1/tracks/2JVCzwj4kdICJ60tDFqODX,https://api.spotify.com/v1/audio-analysis/2JVCzwj4kdICJ60tDFqODX,276182,4,Jezebel,Sergei Barracuda
0.706,0.657,6,-5.718,0,0.372,0.155,3.85e-06,0.059,0.733,178.053,audio_features,2JVToQP3U3vD3NiTJtWUtK,spotify:track:2JVToQP3U3vD3NiTJtWUtK,https://api.spotify.com/v1/tracks/2JVToQP3U3vD3NiTJtWUtK,https://api.spotify.com/v1/audio-analysis/2JVToQP3U3vD3NiTJtWUtK,176000,4,Bam Bam,Gringo;Capital Bra
0.838,0.87,11,-5.708,0,0.114,0.295,0.231,0.151,0.906,136.99,audio_features,2JWsWho5oEwLgX5gLcVk6E,spotify:track:2JWsWho5oEwLgX5gLcVk6E,https://api.spotify.com/v1/tracks/2JWsWho5oEwLgX5gLcVk6E,https://api.spotify.com/v1/audio-analysis/2JWsWho5oEwLgX5gLcVk6E,214047,4,Fake Capo,Karetta el Gucci
